位置X：-30.82057,  位置Y：0.08333337,  位置Z：-14.58808,  身体角度：0.04343759,  头部角度：270.5486
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251213,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251785,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251785,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251785,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5479
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5475
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5475
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5468
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5461
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5479
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5514
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5585
位置X：-5.190176,  位置Y：0.08333337,  位置Z：0.09251595,  身体角度：274.8318,  头部角度：270.5696
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5774
位置X：-4.810556,  位置Y：0.08333337,  位置Z：0.08150864,  身体角度：274.8318,  头部角度：270.5865
位置X：-5.190174,  位置Y：0.08333337,  位置Z：0.09251785,  身体角度：274.8318,  头部角度：270.5971

碰撞物体名称：FireFieldALT _Spread，碰撞次数：1碰撞时长：0.0080693秒，碰撞总时长：0.0080693秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：2碰撞时长：0.0107036秒，碰撞总时长：0.0187729秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：3碰撞时长：0.0087645秒，碰撞总时长：0.0275374秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：4碰撞时长：0.0105477秒，碰撞总时长：0.0380851秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：5碰撞时长：0.0081526秒，碰撞总时长：0.0462377秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：6碰撞时长：0.0116529秒，碰撞总时长：0.0578906秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：7碰撞时长：0.0165854秒，碰撞总时长：0.074476秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：8碰撞时长：0.0095858秒，碰撞总时长：0.0840618秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：9碰撞时长：0.0118338秒，碰撞总时长：0.0958956秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：10碰撞时长：0.0072785秒，碰撞总时长：0.1031741秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：11碰撞时长：0.0130043秒，碰撞总时长：0.1161784秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：12碰撞时长：0.0096121秒，碰撞总时长：0.1257905秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：13碰撞时长：0.0136048秒，碰撞总时长：0.1393953秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：14碰撞时长：0.0082113秒，碰撞总时长：0.1476066秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：15碰撞时长：0.0098477秒，碰撞总时长：0.1574543秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：16碰撞时长：0.0085479秒，碰撞总时长：0.1660022秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：17碰撞时长：0.0099326秒，碰撞总时长：0.1759348秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：18碰撞时长：0.0081532秒，碰撞总时长：0.184088秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：19碰撞时长：0.0099072秒，碰撞总时长：0.1939952秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：20碰撞时长：0.0092089秒，碰撞总时长：0.2032041秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：21碰撞时长：0.0190082秒，碰撞总时长：0.2222123秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：22碰撞时长：0.0076444秒，碰撞总时长：0.2298567秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：23碰撞时长：0.0108713秒，碰撞总时长：0.240728秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：24碰撞时长：0.0068272秒，碰撞总时长：0.2475552秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：25碰撞时长：0.0084014秒，碰撞总时长：0.2559566秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：26碰撞时长：0.3333333秒，碰撞总时长：0.58929秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：27碰撞时长：0.029464秒，碰撞总时长：0.618754秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：28碰撞时长：0.0099821秒，碰撞总时长：0.6287361秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：29碰撞时长：0.0100318秒，碰撞总时长：0.638768秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：30碰撞时长：0.0068327秒，碰撞总时长：0.6456007秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：31碰撞时长：0.0089397秒，碰撞总时长：0.6545404秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：32碰撞时长：0.0080359秒，碰撞总时长：0.6625763秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：33碰撞时长：0.0079922秒，碰撞总时长：0.6705685秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：34碰撞时长：0.0094209秒，碰撞总时长：0.6799893秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：35碰撞时长：0.007004秒，碰撞总时长：0.6869934秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：36碰撞时长：0.0079994秒，碰撞总时长：0.6949928秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：37碰撞时长：0.0063538秒，碰撞总时长：0.7013466秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：38碰撞时长：0.0069323秒，碰撞总时长：0.7082789秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：39碰撞时长：0.0076689秒，碰撞总时长：0.7159478秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：40碰撞时长：0.0061816秒，碰撞总时长：0.7221294秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：41碰撞时长：0.007068秒，碰撞总时长：0.7291974秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：42碰撞时长：0.0071344秒，碰撞总时长：0.7363318秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：43碰撞时长：0.0066995秒，碰撞总时长：0.7430313秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：44碰撞时长：0.0069915秒，碰撞总时长：0.7500228秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：45碰撞时长：0.0069841秒，碰撞总时长：0.7570069秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：46碰撞时长：0.0062493秒，碰撞总时长：0.7632562秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：47碰撞时长：0.0071198秒，碰撞总时长：0.770376秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：48碰撞时长：0.0068707秒，碰撞总时长：0.7772467秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：49碰撞时长：0.0065683秒，碰撞总时长：0.783815秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：50碰撞时长：0.0069449秒，碰撞总时长：0.7907599秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：51碰撞时长：0.0063165秒，碰撞总时长：0.7970763秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：52碰撞时长：0.0061296秒，碰撞总时长：0.803206秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：53碰撞时长：0.0072042秒，碰撞总时长：0.8104101秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：54碰撞时长：0.0063984秒，碰撞总时长：0.8168085秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：55碰撞时长：0.0070664秒，碰撞总时长：0.823875秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：56碰撞时长：0.0070521秒，碰撞总时长：0.8309271秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：57碰撞时长：0.0062949秒，碰撞总时长：0.837222秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：58碰撞时长：0.0063705秒，碰撞总时长：0.8435925秒
碰撞物体名称：FireFieldALT _Spread，碰撞次数：59碰撞时长：0.006965秒，碰撞总时长：0.8505574秒
