位置X：-30.2,  位置Y：0.01221865,  位置Z：-19.66,  身体角度：-3.276394E-06,  头部角度：270.8016
位置X：-29.23272,  位置Y：-12.00895,  位置Z：-50.62255,  身体角度：128.2742,  头部角度：270.5482
位置X：-29.2293,  位置Y：-12.39031,  位置Z：-50.62493,  身体角度：128.3341,  头部角度：270.5482
位置X：-29.22606,  位置Y：-12.39065,  位置Z：-50.62749,  身体角度：128.3341,  头部角度：270.5482
位置X：-29.2226,  位置Y：-12.391,  位置Z：-50.63023,  身体角度：128.3341,  头部角度：270.5482
位置X：-29.21938,  位置Y：-12.77627,  位置Z：-50.63245,  身体角度：128.394,  头部角度：270.5482
位置X：-29.20818,  位置Y：-12.7774,  位置Z：-50.64133,  身体角度：128.394,  头部角度：270.5482
位置X：-29.20504,  位置Y：-12.77772,  位置Z：-50.64381,  身体角度：128.394,  头部角度：270.5482
位置X：-29.20196,  位置Y：-12.77803,  位置Z：-50.64626,  身体角度：128.394,  头部角度：270.5482
位置X：-29.19892,  位置Y：-13.1672,  位置Z：-50.64834,  身体角度：128.4538,  头部角度：270.5482
位置X：-29.19544,  位置Y：-13.16754,  位置Z：-50.6511,  身体角度：128.4538,  头部角度：270.5482
位置X：-29.19201,  位置Y：-13.16788,  位置Z：-50.65382,  身体角度：128.4538,  头部角度：270.5482
位置X：-29.18908,  位置Y：-13.16818,  位置Z：-50.65615,  身体角度：128.4538,  头部角度：270.5482
位置X：-29.1852,  位置Y：-13.16856,  位置Z：-50.65923,  身体角度：128.4538,  头部角度：270.5482
位置X：-29.18211,  位置Y：-13.56165,  位置Z：-50.66136,  身体角度：128.5137,  头部角度：270.5482
位置X：-29.17891,  位置Y：-13.56196,  位置Z：-50.66391,  身体角度：128.5137,  头部角度：270.5482
位置X：-29.17502,  位置Y：-13.56234,  位置Z：-50.667,  身体角度：128.5137,  头部角度：270.5482
位置X：-29.1713,  位置Y：-13.56271,  位置Z：-50.66997,  身体角度：128.5137,  头部角度：270.5482
位置X：-29.16811,  位置Y：-13.56302,  位置Z：-50.6725,  身体角度：128.5137,  头部角度：270.5482
位置X：-29.1649,  位置Y：-13.96004,  位置Z：-50.67473,  身体角度：128.5736,  头部角度：270.5482
位置X：-29.16178,  位置Y：-14.36097,  位置Z：-50.6769,  身体角度：128.6335,  头部角度：270.5482
位置X：-29.14442,  位置Y：-14.3626,  位置Z：-50.69077,  身体角度：128.6335,  头部角度：270.5482
位置X：-29.13995,  位置Y：-14.76758,  位置Z：-50.69402,  身体角度：128.6934,  头部角度：270.5482
位置X：-29.13354,  位置Y：-14.76817,  位置Z：-50.69916,  身体角度：128.6934,  头部角度：270.483
位置X：-29.12859,  位置Y：-14.76863,  位置Z：-50.70312,  身体角度：128.6934,  头部角度：270.4352
位置X：-29.12247,  位置Y：-14.76919,  位置Z：-50.70802,  身体角度：128.6934,  头部角度：270.3795
位置X：-29.11886,  位置Y：-15.178,  位置Z：-50.71059,  身体角度：128.7533,  头部角度：270.3505
位置X：-29.1153,  位置Y：-15.17833,  位置Z：-50.71344,  身体角度：128.7533,  头部角度：270.3263
位置X：-29.11176,  位置Y：-15.17865,  位置Z：-50.71629,  身体角度：128.7533,  头部角度：270.3058
位置X：-29.10852,  位置Y：-15.17894,  位置Z：-50.71888,  身体角度：128.7533,  头部角度：270.2907
位置X：-29.1056,  位置Y：-15.59161,  位置Z：-50.7209,  身体角度：128.8133,  头部角度：270.2798
位置X：-29.10194,  位置Y：-15.59193,  位置Z：-50.72385,  身体角度：128.8133,  头部角度：270.2769
位置X：-29.09831,  位置Y：-15.59225,  位置Z：-50.72677,  身体角度：128.8133,  头部角度：270.2776
位置X：-29.09527,  位置Y：-15.59252,  位置Z：-50.72921,  身体角度：128.8133,  头部角度：270.2853
位置X：-29.09174,  位置Y：-15.59284,  位置Z：-50.73206,  身体角度：128.8133,  头部角度：270.2993
位置X：-29.08861,  位置Y：-16.00944,  位置Z：-50.73425,  身体角度：128.8732,  头部角度：270.3177
位置X：-29.07697,  位置Y：-16.01046,  位置Z：-50.74363,  身体角度：128.8732,  头部角度：270.4054
位置X：-29.07406,  位置Y：-16.43096,  位置Z：-50.74565,  身体角度：128.9332,  头部角度：270.4352
位置X：-29.07116,  位置Y：-16.43121,  位置Z：-50.74799,  身体角度：128.9332,  头部角度：270.4614
位置X：-29.0674,  位置Y：-16.43153,  位置Z：-50.75103,  身体角度：128.9332,  头部角度：270.4997
位置X：-29.06367,  位置Y：-16.43185,  位置Z：-50.75404,  身体角度：128.9332,  头部角度：270.5381
位置X：-29.0581,  位置Y：-16.8565,  位置Z：-50.75821,  身体角度：128.9931,  头部角度：270.5482
位置X：-29.05345,  位置Y：-16.85689,  位置Z：-50.76197,  身体角度：128.9931,  头部角度：270.5482
位置X：-29.04914,  位置Y：-16.85725,  位置Z：-50.76547,  身体角度：128.9931,  头部角度：270.5482
位置X：-29.04571,  位置Y：-16.85753,  位置Z：-50.76824,  身体角度：128.9931,  头部角度：270.549
位置X：-29.04244,  位置Y：-17.28591,  位置Z：-50.77056,  身体角度：129.0531,  头部角度：270.5486
位置X：-29.0389,  位置Y：-17.2862,  位置Z：-50.77343,  身体角度：129.0531,  头部角度：270.5482
位置X：-29.03535,  位置Y：-17.28649,  位置Z：-50.77631,  身体角度：129.0531,  头部角度：270.549
位置X：-29.03202,  位置Y：-17.28676,  位置Z：-50.77901,  身体角度：129.0531,  头部角度：270.5479
位置X：-29.02884,  位置Y：-17.28702,  位置Z：-50.78159,  身体角度：129.0531,  头部角度：270.549
位置X：-29.0259,  位置Y：-17.71929,  位置Z：-50.78365,  身体角度：129.1131,  头部角度：270.5482
位置X：-29.01443,  位置Y：-18.15615,  位置Z：-50.79265,  身体角度：129.1731,  头部角度：270.5482
位置X：-29.00873,  位置Y：-18.1566,  位置Z：-50.79729,  身体角度：129.1731,  头部角度：270.5482
位置X：-29.00365,  位置Y：-18.15699,  位置Z：-50.80143,  身体角度：129.1731,  头部角度：270.5482
位置X：-29.00007,  位置Y：-18.15727,  位置Z：-50.80435,  身体角度：129.1731,  头部角度：270.549
位置X：-28.99706,  位置Y：-18.59738,  位置Z：-50.80647,  身体角度：129.2332,  头部角度：270.549
位置X：-28.99369,  位置Y：-18.59764,  位置Z：-50.80922,  身体角度：129.2332,  头部角度：270.5479
位置X：-28.98962,  位置Y：-18.59795,  位置Z：-50.81255,  身体角度：129.2332,  头部角度：270.549
位置X：-28.98601,  位置Y：-18.59823,  位置Z：-50.81549,  身体角度：129.2332,  头部角度：270.5479
位置X：-28.98291,  位置Y：-19.04226,  位置Z：-50.8177,  身体角度：129.2932,  头部角度：270.5482
位置X：-28.97962,  位置Y：-19.04251,  位置Z：-50.82039,  身体角度：129.2932,  头部角度：270.5482
位置X：-28.97608,  位置Y：-19.04277,  位置Z：-50.82329,  身体角度：129.2932,  头部角度：270.5482
位置X：-28.9719,  位置Y：-19.04308,  位置Z：-50.82671,  身体角度：129.2932,  头部角度：270.5479
位置X：-28.96844,  位置Y：-19.04334,  位置Z：-50.82954,  身体角度：129.2932,  头部角度：270.5121
位置X：-28.96532,  位置Y：-19.4913,  位置Z：-50.83176,  身体角度：129.3532,  头部角度：270.4797
位置X：-28.95325,  位置Y：-19.49217,  位置Z：-50.84166,  身体角度：129.3532,  头部角度：270.369
位置X：-28.94963,  位置Y：-19.94409,  位置Z：-50.8443,  身体角度：129.4133,  头部角度：270.3409
位置X：-28.94637,  位置Y：-19.94432,  位置Z：-50.84698,  身体角度：129.4133,  头部角度：270.3177
位置X：-28.94246,  位置Y：-19.9446,  位置Z：-50.85019,  身体角度：129.4133,  头部角度：270.2961
位置X：-28.93853,  位置Y：-19.94487,  位置Z：-50.85342,  身体角度：129.4133,  头部角度：270.2839
位置X：-28.93499,  位置Y：-20.4007,  位置Z：-50.856,  身体角度：129.4734,  头部角度：270.2755
位置X：-28.93156,  位置Y：-20.40093,  位置Z：-50.85883,  身体角度：129.4734,  头部角度：270.2755
位置X：-28.92785,  位置Y：-20.40119,  位置Z：-50.86188,  身体角度：129.4734,  头部角度：270.2846
位置X：-28.924,  位置Y：-20.40146,  位置Z：-50.86506,  身体角度：129.4734,  头部角度：270.2993
位置X：-28.92064,  位置Y：-20.86119,  位置Z：-50.86749,  身体角度：129.5335,  头部角度：270.3202
位置X：-28.90959,  位置Y：-20.86193,  位置Z：-50.87661,  身体角度：129.5335,  头部角度：270.4044
位置X：-28.90659,  位置Y：-21.32556,  位置Z：-50.87875,  身体角度：129.5936,  头部角度：270.4343
位置X：-28.90287,  位置Y：-21.3258,  位置Z：-50.88183,  身体角度：129.5936,  头部角度：270.4698
位置X：-28.89924,  位置Y：-21.32604,  位置Z：-50.88483,  身体角度：129.5936,  头部角度：270.5067
位置X：-28.89576,  位置Y：-21.32627,  位置Z：-50.88771,  身体角度：129.5936,  头部角度：270.5443
位置X：-28.89203,  位置Y：-21.32652,  位置Z：-50.8908,  身体角度：129.5936,  头部角度：270.5475
位置X：-28.88846,  位置Y：-21.7941,  位置Z：-50.89341,  身体角度：129.6537,  头部角度：270.5475
位置X：-28.88504,  位置Y：-21.79432,  位置Z：-50.89625,  身体角度：129.6537,  头部角度：270.5482
位置X：-28.88153,  位置Y：-22.26581,  位置Z：-50.89882,  身体角度：129.7138,  头部角度：270.5497
位置X：-28.87017,  位置Y：-22.26652,  位置Z：-50.90826,  身体角度：129.7138,  头部角度：270.5482
位置X：-28.86668,  位置Y：-22.26673,  位置Z：-50.91116,  身体角度：129.7138,  头部角度：270.5475
位置X：-28.8634,  位置Y：-22.26694,  位置Z：-50.91389,  身体角度：129.7138,  头部角度：270.5475
位置X：-28.86006,  位置Y：-22.74234,  位置Z：-50.91632,  身体角度：129.7739,  头部角度：270.5471
位置X：-28.85653,  位置Y：-22.74255,  位置Z：-50.91926,  身体角度：129.7739,  头部角度：270.549
位置X：-28.85238,  位置Y：-22.7428,  位置Z：-50.92272,  身体角度：129.7739,  头部角度：270.5482
位置X：-28.84925,  位置Y：-22.74299,  位置Z：-50.92533,  身体角度：129.7739,  头部角度：270.5475
位置X：-28.84564,  位置Y：-22.74321,  位置Z：-50.92833,  身体角度：129.7739,  头部角度：270.5493
位置X：-28.84209,  位置Y：-23.22254,  位置Z：-50.93095,  身体角度：129.8341,  头部角度：270.5475
位置X：-28.83066,  位置Y：-23.22321,  位置Z：-50.94048,  身体角度：129.8341,  头部角度：270.5471
位置X：-28.82753,  位置Y：-23.70644,  位置Z：-50.94275,  身体角度：129.8942,  头部角度：270.5475
位置X：-28.82407,  位置Y：-23.70664,  位置Z：-50.94565,  身体角度：129.8942,  头部角度：270.549
位置X：-28.82019,  位置Y：-23.70686,  位置Z：-50.94889,  身体角度：129.8942,  头部角度：270.549
位置X：-28.81677,  位置Y：-23.70705,  位置Z：-50.95175,  身体角度：129.8942,  头部角度：270.5475
位置X：-28.81285,  位置Y：-24.19424,  位置Z：-50.95469,  身体角度：129.9544,  头部角度：270.549
位置X：-28.80922,  位置Y：-24.19444,  位置Z：-50.95773,  身体角度：129.9544,  头部角度：270.5482
位置X：-28.80551,  位置Y：-24.19464,  位置Z：-50.96084,  身体角度：129.9544,  头部角度：270.549
位置X：-28.80182,  位置Y：-24.19485,  位置Z：-50.96393,  身体角度：129.9544,  头部角度：270.5479
位置X：-28.79827,  位置Y：-24.68594,  位置Z：-50.96657,  身体角度：130.0146,  头部角度：270.5475
位置X：-28.7865,  位置Y：-24.68656,  位置Z：-50.97644,  身体角度：130.0146,  头部角度：270.5479
位置X：-28.78242,  位置Y：-25.1816,  位置Z：-50.97953,  身体角度：130.0748,  头部角度：270.5493
位置X：-28.77853,  位置Y：-25.1818,  位置Z：-50.98281,  身体角度：130.0748,  头部角度：270.549
位置X：-28.77499,  位置Y：-25.18198,  位置Z：-50.98578,  身体角度：130.0748,  头部角度：270.5475
位置X：-28.77096,  位置Y：-25.18219,  位置Z：-50.98917,  身体角度：130.0748,  头部角度：270.5479
位置X：-28.76727,  位置Y：-25.68112,  位置Z：-50.99195,  身体角度：130.135,  头部角度：270.549
位置X：-28.76358,  位置Y：-25.6813,  位置Z：-50.99505,  身体角度：130.135,  头部角度：270.5475
位置X：-28.75991,  位置Y：-25.68148,  位置Z：-50.99815,  身体角度：130.135,  头部角度：270.5471
位置X：-28.75667,  位置Y：-25.68164,  位置Z：-51.00088,  身体角度：130.135,  头部角度：270.5486
位置X：-28.75251,  位置Y：-26.18452,  位置Z：-51.00405,  身体角度：130.1952,  头部角度：270.5475
位置X：-28.74136,  位置Y：-26.18505,  位置Z：-51.01347,  身体角度：130.1952,  头部角度：270.5486
位置X：-28.73797,  位置Y：-26.69181,  位置Z：-51.016,  身体角度：130.2554,  头部角度：270.5475
位置X：-28.7344,  位置Y：-26.69197,  位置Z：-51.01902,  身体角度：130.2554,  头部角度：270.5482
位置X：-28.73015,  位置Y：-26.69217,  位置Z：-51.02262,  身体角度：130.2554,  头部角度：270.549
位置X：-28.72653,  位置Y：-26.69234,  位置Z：-51.02568,  身体角度：130.2554,  头部角度：270.5493
位置X：-28.72319,  位置Y：-27.203,  位置Z：-51.02818,  身体角度：130.3157,  头部角度：270.5475
位置X：-28.71971,  位置Y：-27.20316,  位置Z：-51.03113,  身体角度：130.3157,  头部角度：270.5475
位置X：-28.71577,  位置Y：-27.20333,  位置Z：-51.03447,  身体角度：130.3157,  头部角度：270.5475
位置X：-28.71478,  位置Y：-27.71795,  位置Z：-51.02893,  身体角度：0.06207854,  头部角度：270.5479
位置X：-28.71477,  位置Y：-27.71795,  位置Z：-51.01302,  身体角度：0.06207854,  头部角度：270.5479
位置X：-28.71476,  位置Y：-27.71795,  位置Z：-51.00793,  身体角度：0.06207854,  头部角度：270.5479
位置X：-28.71377,  位置Y：-28.23648,  位置Z：-51.00299,  身体角度：0.1241108,  头部角度：270.549
位置X：-28.71376,  位置Y：-28.23648,  位置Z：-50.99817,  身体角度：0.1241108,  头部角度：270.5479
位置X：-28.71375,  位置Y：-28.23648,  位置Z：-50.99245,  身体角度：0.1241108,  头部角度：270.549
位置X：-28.71374,  位置Y：-28.23648,  位置Z：-50.9876,  身体角度：0.1241108,  头部角度：270.549
位置X：-28.71274,  位置Y：-28.75894,  位置Z：-50.98242,  身体角度：0.1860966,  头部角度：270.5486
位置X：-28.71273,  位置Y：-28.75894,  位置Z：-50.97813,  身体角度：0.1860966,  头部角度：270.5475
位置X：-28.71173,  位置Y：-29.28532,  位置Z：-50.97245,  身体角度：0.2480358,  头部角度：270.5482
位置X：-28.71166,  位置Y：-29.28533,  位置Z：-50.95759,  身体角度：0.2480358,  头部角度：270.5475
位置X：-28.71164,  位置Y：-29.28533,  位置Z：-50.95344,  身体角度：0.2480358,  头部角度：270.549
位置X：-28.71162,  位置Y：-29.28534,  位置Z：-50.94872,  身体角度：0.2480358,  头部角度：270.5486
位置X：-28.7116,  位置Y：-29.28534,  位置Z：-50.94377,  身体角度：0.2480358,  头部角度：270.5479
位置X：-28.7106,  位置Y：-29.81565,  位置Z：-50.93865,  身体角度：0.3099284,  头部角度：270.5486
位置X：-28.71057,  位置Y：-29.81565,  位置Z：-50.93395,  身体角度：0.3099284,  头部角度：270.5486
位置X：-28.71054,  位置Y：-29.81565,  位置Z：-50.92919,  身体角度：0.3099284,  头部角度：270.549
位置X：-28.70953,  位置Y：-30.34988,  位置Z：-50.9231,  身体角度：0.3717739,  头部角度：270.5479
位置X：-28.70948,  位置Y：-30.34989,  位置Z：-50.91585,  身体角度：0.3717739,  头部角度：270.5482
位置X：-28.7084,  位置Y：-30.88805,  位置Z：-50.90045,  身体角度：0.4335724,  头部角度：270.5475
位置X：-28.70837,  位置Y：-30.88805,  位置Z：-50.89607,  身体角度：0.4335724,  头部角度：270.5486
位置X：-28.70832,  位置Y：-30.88806,  位置Z：-50.89016,  身体角度：0.4335724,  头部角度：270.549
