位置X：-38.23061,  位置Y：0.08333337,  位置Z：-23.60317,  身体角度：99.84705,  头部角度：270.6187
位置X：-39.98756,  位置Y：0.08333337,  位置Z：-19.44188,  身体角度：335.6313,  头部角度：270.6398
位置X：-39.96388,  位置Y：0.08333337,  位置Z：-19.42507,  身体角度：335.2282,  头部角度：270.641
位置X：-39.97354,  位置Y：0.08333337,  位置Z：-19.40414,  身体角度：335.2282,  头部角度：270.6429
位置X：-39.95015,  位置Y：0.08333337,  位置Z：-19.38693,  身体角度：334.8282,  头部角度：270.6438
位置X：-39.95775,  位置Y：0.08333337,  位置Z：-19.37075,  身体角度：334.8282,  头部角度：270.6453
位置X：-39.93632,  位置Y：0.08333337,  位置Z：-19.34959,  身体角度：334.4311,  头部角度：270.6459
位置X：-39.94481,  位置Y：0.08333337,  位置Z：-19.33185,  身体角度：334.4311,  头部角度：270.6471
位置X：-39.92067,  位置Y：0.08333337,  位置Z：-19.31663,  身体角度：334.037,  头部角度：270.6477
位置X：-39.93152,  位置Y：0.08333337,  位置Z：-19.29436,  身体角度：334.037,  头部角度：270.6486
位置X：-39.90773,  位置Y：0.08333337,  位置Z：-19.2786,  身体角度：333.6457,  头部角度：270.6483
位置X：-39.91574,  位置Y：0.08333337,  位置Z：-19.26244,  身体角度：333.6457,  头部角度：270.6483
位置X：-39.89454,  位置Y：0.08333337,  位置Z：-19.24165,  身体角度：333.2573,  头部角度：270.6483
位置X：-39.90293,  位置Y：0.08333337,  位置Z：-19.225,  身体角度：333.2573,  头部角度：270.6483
位置X：-39.87862,  位置Y：0.08333337,  位置Z：-19.21066,  身体角度：332.8716,  头部角度：270.6483
位置X：-39.88918,  位置Y：0.08333337,  位置Z：-19.19004,  身体角度：332.8716,  头部角度：270.6468
位置X：-39.8673,  位置Y：0.08333337,  位置Z：-19.17112,  身体角度：332.4886,  头部角度：270.6456
位置X：-39.85349,  位置Y：0.08333337,  位置Z：-19.13694,  身体角度：332.1082,  头部角度：270.4702
位置X：-39.86211,  位置Y：0.08333337,  位置Z：-19.12065,  身体角度：332.1082,  头部角度：270.4011
位置X：-39.83849,  位置Y：0.08333337,  位置Z：-19.10546,  身体角度：331.7305,  头部角度：270.3449
位置X：-39.84672,  位置Y：0.08333337,  位置Z：-19.09015,  身体角度：331.7305,  头部角度：270.3115
位置X：-39.8234,  位置Y：0.08333337,  位置Z：-19.07457,  身体角度：331.3553,  头部角度：270.3013
位置X：-39.83162,  位置Y：0.08333337,  位置Z：-19.05953,  身体角度：331.3553,  头部角度：270.3196
位置X：-39.80803,  位置Y：0.08333337,  位置Z：-19.04462,  身体角度：330.9826,  头部角度：270.3615
位置X：-39.81647,  位置Y：0.08333337,  位置Z：-19.0294,  身体角度：330.9826,  头部角度：270.4178
位置X：-39.82566,  位置Y：0.08333337,  位置Z：-19.01282,  身体角度：330.9826,  头部角度：270.491
位置X：-39.80153,  位置Y：0.08333337,  位置Z：-18.99903,  身体角度：330.6123,  头部角度：270.5475
位置X：-39.81062,  位置Y：0.08333337,  位置Z：-18.98289,  身体角度：330.6123,  头部角度：270.5475
位置X：-39.78716,  位置Y：0.08333337,  位置Z：-18.96806,  身体角度：330.2444,  头部角度：270.5475
位置X：-39.79632,  位置Y：0.08333337,  位置Z：-18.95204,  身体角度：330.2444,  头部角度：270.5475
位置X：-39.77229,  位置Y：0.08333337,  位置Z：-18.93834,  身体角度：329.8788,  头部角度：270.5475
位置X：-39.78111,  位置Y：0.08333337,  位置Z：-18.92314,  身体角度：329.8788,  头部角度：270.5475
位置X：-39.75739,  位置Y：0.08333337,  位置Z：-18.90906,  身体角度：329.5156,  头部角度：270.5475
位置X：-39.76677,  位置Y：0.08333337,  位置Z：-18.89313,  身体角度：329.5156,  头部角度：270.5475
位置X：-39.74343,  位置Y：0.08333337,  位置Z：-18.87853,  身体角度：329.1545,  头部角度：270.5475
位置X：-39.75231,  位置Y：0.08333337,  位置Z：-18.86366,  身体角度：329.1545,  头部角度：270.5475
位置X：-39.7616,  位置Y：0.08333337,  位置Z：-18.8481,  身体角度：329.1545,  头部角度：270.5475
位置X：-39.73764,  位置Y：0.08333337,  位置Z：-18.83469,  身体角度：328.7957,  头部角度：270.5475
位置X：-39.74768,  位置Y：0.08333337,  位置Z：-18.81812,  身体角度：328.7957,  头部角度：270.5475
位置X：-39.7239,  位置Y：0.08333337,  位置Z：-18.80453,  身体角度：328.439,  头部角度：270.5475
位置X：-39.73307,  位置Y：0.08333337,  位置Z：-18.78961,  身体角度：328.439,  头部角度：270.5475
位置X：-39.71103,  位置Y：0.08333337,  位置Z：-18.77332,  身体角度：328.0844,  头部角度：270.5475
位置X：-39.72054,  位置Y：0.08333337,  位置Z：-18.75805,  身体角度：328.0844,  头部角度：270.5475
位置X：-39.69751,  位置Y：0.08333337,  位置Z：-18.74351,  身体角度：327.7319,  头部角度：270.5475
位置X：-39.70657,  位置Y：0.08333337,  位置Z：-18.72916,  身体角度：327.7319,  头部角度：270.5475
位置X：-39.68345,  位置Y：0.08333337,  位置Z：-18.7149,  身体角度：327.3814,  头部角度：270.5475
位置X：-39.69275,  位置Y：0.08333337,  位置Z：-18.70037,  身体角度：327.3814,  头部角度：270.5475
位置X：-39.70235,  位置Y：0.08333337,  位置Z：-18.68537,  身体角度：327.3814,  头部角度：270.5475
位置X：-39.67877,  位置Y：0.08333337,  位置Z：-18.67196,  身体角度：327.0328,  头部角度：270.5475
位置X：-39.68811,  位置Y：0.08333337,  位置Z：-18.65756,  身体角度：327.0328,  头部角度：270.5475
位置X：-39.66642,  位置Y：0.08333337,  位置Z：-18.64136,  身体角度：326.6862,  头部角度：270.5475
位置X：-39.67656,  位置Y：0.08333337,  位置Z：-18.62594,  身体角度：326.6862,  头部角度：270.5475
位置X：-39.65312,  位置Y：0.08333337,  位置Z：-18.61255,  身体角度：326.3414,  头部角度：270.5475
位置X：-39.62996,  位置Y：0.08333337,  位置Z：-18.59888,  身体角度：325.9985,  头部角度：270.5475
位置X：-39.65077,  位置Y：0.08333337,  位置Z：-18.56802,  身体角度：325.9985,  头部角度：270.5475
位置X：-39.62855,  位置Y：0.08333337,  位置Z：-18.55307,  身体角度：325.6573,  头部角度：270.5475
位置X：-39.63932,  位置Y：0.08333337,  位置Z：-18.53731,  身体角度：325.6573,  头部角度：270.5475
位置X：-39.61587,  位置Y：0.08333337,  位置Z：-18.5243,  身体角度：325.3179,  头部角度：270.5475
位置X：-39.62635,  位置Y：0.08333337,  位置Z：-18.50914,  身体角度：325.3179,  头部角度：270.5475
位置X：-39.63645,  位置Y：0.08333337,  位置Z：-18.49455,  身体角度：325.3179,  头部角度：270.5475
位置X：-39.61297,  位置Y：0.08333337,  位置Z：-18.48169,  身体角度：324.9803,  头部角度：270.5475
位置X：-39.62363,  位置Y：0.08333337,  位置Z：-18.46648,  身体角度：324.9803,  头部角度：270.5475
位置X：-39.60082,  位置Y：0.08333337,  位置Z：-18.45276,  身体角度：324.6443,  头部角度：270.5475
位置X：-39.61063,  位置Y：0.08333337,  位置Z：-18.43894,  身体角度：324.6443,  头部角度：270.5475
位置X：-39.58809,  位置Y：0.08333337,  位置Z：-18.42497,  身体角度：324.3099,  头部角度：270.5475
位置X：-39.5981,  位置Y：0.08333337,  位置Z：-18.41102,  身体角度：324.3099,  头部角度：270.5475
位置X：-39.57565,  位置Y：0.08333337,  位置Z：-18.39706,  身体角度：323.9771,  头部角度：270.5475
位置X：-39.58699,  位置Y：0.08333337,  位置Z：-18.38146,  身体角度：323.9771,  头部角度：270.5475
位置X：-39.56504,  位置Y：0.08333337,  位置Z：-18.36692,  身体角度：323.6459,  头部角度：270.5475
位置X：-39.5756,  位置Y：0.08333337,  位置Z：-18.35257,  身体角度：323.6459,  头部角度：270.5475
位置X：-39.5532,  位置Y：0.08333337,  位置Z：-18.33876,  身体角度：323.3162,  头部角度：270.5475
位置X：-39.56342,  位置Y：0.08333337,  位置Z：-18.32505,  身体角度：323.3162,  头部角度：270.5475
位置X：-39.57456,  位置Y：0.08333337,  位置Z：-18.3101,  身体角度：323.3162,  头部角度：270.5475
位置X：-39.55109,  位置Y：0.08333337,  位置Z：-18.29785,  身体角度：322.988,  头部角度：270.5475
位置X：-39.56254,  位置Y：0.08333337,  位置Z：-18.28266,  身体角度：322.988,  头部角度：270.5475
位置X：-39.53924,  位置Y：0.08333337,  位置Z：-18.27029,  身体角度：322.6612,  头部角度：270.5475
位置X：-39.55024,  位置Y：0.08333337,  位置Z：-18.25587,  身体角度：322.6612,  头部角度：270.5475
位置X：-39.52729,  位置Y：0.08333337,  位置Z：-18.24314,  身体角度：322.3359,  头部角度：270.5475
位置X：-39.53828,  位置Y：0.08333337,  位置Z：-18.2289,  身体角度：322.3359,  头部角度：270.5475
位置X：-39.51539,  位置Y：0.08333337,  位置Z：-18.21621,  身体角度：322.0119,  头部角度：270.5475
位置X：-39.52646,  位置Y：0.08333337,  位置Z：-18.20203,  身体角度：322.0119,  头部角度：270.5475
位置X：-39.53723,  位置Y：0.08333337,  位置Z：-18.18824,  身体角度：322.0119,  头部角度：270.5475
位置X：-39.5141,  位置Y：0.08333337,  位置Z：-18.17594,  身体角度：321.6892,  头部角度：270.5475
位置X：-39.52539,  位置Y：0.08333337,  位置Z：-18.16165,  身体角度：321.6892,  头部角度：270.5475
位置X：-39.50385,  位置Y：0.08333337,  位置Z：-18.14745,  身体角度：321.3679,  头部角度：270.5475
位置X：-39.5145,  位置Y：0.08333337,  位置Z：-18.13412,  身体角度：321.3679,  头部角度：270.5475
位置X：-39.49215,  位置Y：0.08333337,  位置Z：-18.12104,  身体角度：321.0479,  头部角度：270.5475
位置X：-39.50286,  位置Y：0.08333337,  位置Z：-18.10778,  身体角度：321.0479,  头部角度：270.5475
位置X：-39.48103,  位置Y：0.08333337,  位置Z：-18.09418,  身体角度：320.729,  头部角度：270.5475
位置X：-39.49378,  位置Y：0.08333337,  位置Z：-18.07858,  身体角度：320.729,  头部角度：270.5475
位置X：-39.47129,  位置Y：0.08333337,  位置Z：-18.06588,  身体角度：320.4114,  头部角度：270.5475
位置X：-39.46048,  位置Y：0.08333337,  位置Z：-18.03918,  身体角度：320.0949,  头部角度：270.5475
位置X：-39.47161,  位置Y：0.08333337,  位置Z：-18.02586,  身体角度：320.0949,  头部角度：270.5475
位置X：-39.48364,  位置Y：0.08333337,  位置Z：-18.01148,  身体角度：320.0949,  头部角度：270.5475
位置X：-39.46039,  位置Y：0.08333337,  位置Z：-17.99991,  身体角度：319.7796,  头部角度：270.5475
位置X：-39.47371,  位置Y：0.08333337,  位置Z：-17.98415,  身体角度：319.7796,  头部角度：270.5475
位置X：-39.45209,  位置Y：0.08333337,  位置Z：-17.97074,  身体角度：319.4654,  头部角度：270.5475
位置X：-39.46376,  位置Y：0.08333337,  位置Z：-17.95708,  身体角度：319.4654,  头部角度：270.5475
位置X：-39.44221,  位置Y：0.08333337,  位置Z：-17.94368,  身体角度：319.1523,  头部角度：270.5475
位置X：-39.45312,  位置Y：0.08333337,  位置Z：-17.93107,  身体角度：319.1523,  头部角度：270.5475
位置X：-39.43115,  位置Y：0.08333337,  位置Z：-17.91827,  身体角度：318.8402,  头部角度：270.5475
位置X：-39.44238,  位置Y：0.08333337,  位置Z：-17.90542,  身体角度：318.8402,  头部角度：270.5475
位置X：-39.42064,  位置Y：0.08333337,  位置Z：-17.89247,  身体角度：318.5291,  头部角度：270.5475
位置X：-39.43643,  位置Y：0.08333337,  位置Z：-17.8746,  身体角度：318.5291,  头部角度：270.5475
位置X：-39.42003,  位置Y：0.08333337,  位置Z：-17.8557,  身体角度：318.219,  头部角度：270.5475
位置X：-39.43177,  位置Y：0.08333337,  位置Z：-17.84256,  身体角度：318.219,  头部角度：270.5475
位置X：-39.40994,  位置Y：0.08333337,  位置Z：-17.82991,  身体角度：317.9099,  头部角度：270.5475
位置X：-39.42136,  位置Y：0.08333337,  位置Z：-17.81727,  身体角度：317.9099,  头部角度：270.5475
位置X：-39.39985,  位置Y：0.08333337,  位置Z：-17.80437,  身体角度：317.6017,  头部角度：270.5475
位置X：-39.41105,  位置Y：0.08333337,  位置Z：-17.7921,  身体角度：317.6017,  头部角度：270.5475
位置X：-39.39056,  位置Y：0.08333337,  位置Z：-17.77818,  身体角度：317.2944,  头部角度：270.5475
位置X：-39.40228,  位置Y：0.08333337,  位置Z：-17.76549,  身体角度：317.2944,  头部角度：270.5475
位置X：-39.38044,  位置Y：0.08333337,  位置Z：-17.75314,  身体角度：316.9879,  头部角度：270.5475
位置X：-39.39277,  位置Y：0.08333337,  位置Z：-17.73993,  身体角度：316.9879,  头部角度：270.5475
位置X：-39.37292,  位置Y：0.08333337,  位置Z：-17.72555,  身体角度：316.6823,  头部角度：270.5475
位置X：-39.38586,  位置Y：0.08333337,  位置Z：-17.71184,  身体角度：316.6823,  头部角度：270.5475
位置X：-39.36364,  位置Y：0.08333337,  位置Z：-17.7001,  身体角度：316.3775,  头部角度：270.5475
位置X：-39.38029,  位置Y：0.08333337,  位置Z：-17.68262,  身体角度：316.3775,  头部角度：270.5475
位置X：-39.36416,  位置Y：0.08333337,  位置Z：-17.66458,  身体角度：316.0735,  头部角度：270.5475
位置X：-39.3781,  位置Y：0.08333337,  位置Z：-17.6501,  身体角度：316.0735,  头部角度：270.5468
位置X：-39.35778,  位置Y：0.08333337,  位置Z：-17.63658,  身体角度：315.7702,  头部角度：270.5486
位置X：-39.36965,  位置Y：0.08333337,  位置Z：-17.62438,  身体角度：315.7702,  头部角度：270.5546
位置X：-39.34743,  位置Y：0.08333337,  位置Z：-17.61291,  身体角度：315.4677,  头部角度：270.5637
位置X：-39.35963,  位置Y：0.08333337,  位置Z：-17.60052,  身体角度：315.4677,  头部角度：270.5754
位置X：-39.33786,  位置Y：0.08333337,  位置Z：-17.58867,  身体角度：315.1658,  头部角度：270.5848
位置X：-39.34989,  位置Y：0.08333337,  位置Z：-17.57658,  身体角度：315.1658,  头部角度：270.5931
位置X：-39.32776,  位置Y：0.08333337,  位置Z：-17.56519,  身体角度：314.8647,  头部角度：270.602
位置X：-39.35306,  位置Y：0.08333337,  位置Z：-17.54001,  身体角度：314.8647,  头部角度：270.6177
位置X：-39.33088,  位置Y：0.08333337,  位置Z：-17.52877,  身体角度：314.5641,  头部角度：270.6243
位置X：-39.34356,  位置Y：0.08333337,  位置Z：-17.51628,  身体角度：314.5641,  头部角度：270.6315
位置X：-39.32084,  位置Y：0.08333337,  位置Z：-17.50565,  身体角度：314.2643,  头部角度：270.638
位置X：-39.33409,  位置Y：0.08333337,  位置Z：-17.49274,  身体角度：314.2643,  头部角度：270.6453
位置X：-39.3119,  位置Y：0.08333337,  位置Z：-17.48167,  身体角度：313.965,  头部角度：270.6504
位置X：-39.3251,  位置Y：0.08333337,  位置Z：-17.46895,  身体角度：313.965,  头部角度：270.6561
位置X：-39.33826,  位置Y：0.08333337,  位置Z：-17.45625,  身体角度：313.965,  头部角度：270.6629
位置X：-39.31603,  位置Y：0.08333337,  位置Z：-17.44531,  身体角度：313.6663,  头部角度：270.6679
位置X：-39.32862,  位置Y：0.08333337,  位置Z：-17.43329,  身体角度：313.6663,  头部角度：270.6743
位置X：-39.307,  位置Y：0.08333337,  位置Z：-17.42187,  身体角度：313.3681,  头部角度：270.6796
